,Nombre,Edad,Fecha de nacimiento,Liga,Temporada,Posicion,Club,Nacionalidad,Calificacion,Minutos jugados totales,Minutos jugados local,Minutos jugados visita,Apariciones totales,Apariciones local,Apariciones visita,Goles totales,Goles local,Goles visita,Asistencias totales,Asistencias local,Asistencias visita,Goles penal,Penales errados,Partidos sin gol recibido totales,Partidos sin gol recibido local,Partidos sin gol recibido visita,Goles permitidos totales,Goles permitidos local,Goles permitidos visita,Tarjetas amarillas totales,Tarjetas rojas totales,Participacion en goles x cada 90 min totales,Asistencias x cada 90 min totales,Goles x cada 90 min totales,Goles x cada 90 min local,Goles x cada 90 min visita,Minutos x gol totales,Goles permitidos x cada 90 min totales,Minutos x goles permitidos totales,Minutos x partido,Minutos x tarjeta totales,Minutos x asistencia totales,Tarjetas x cada 90 min totales,Calificacion,Asistencias x partido totales,Pases x cada 90 minutos totales,Pases x juego totales,Pases totales,Pases completos x partidos totales,Pases completos totales,Pases completos x cada 90 min,Pases clave x partido totales,Pases clave totales,Centros x partido totales,Entradas x cada 90 min totales,Entradas x partido totales,Entradas totales,Balones perdidos x partido totales,Atajadas x partido totales,Intercepciones x partido totales,Regates existosos x partido totales,Tiros recibidos x partido totales,Tiros x goles anotados totales,Tiros x cada 90 min totales,Tiros desviados x partido totales,Regates x partido totales,Tiros puerta x partido totales,Duelos aereos ganados x partidos totales,Tiros totales,Tiros x partido totales,Tiros a puerta totales,Tiros puerta x cada 90 min totales,Tiros desviados totales,Tiros desviados x cada 90 min totales,Intercepciones totales,Intercepciones x cada 90 min totales,Centros totales,Centros x cada 90 min totales,Pases clave x cada 90 min totales,Regates totales,Regates x cada 90 min totales,Regates existosos totales,Regates existosos x cada 90 min totales,Porcentaje regates existosos totales,Atajadas totales,Atajadas x cada 90 min totales,Tiros recibidos totales,Tiros recibidos x cada 90 min totales,Porcentaje atajadas totales,Porcentaje pases completos totales,Porcentaje tiros precisos totales,Duelos regate perdidos x cada partido totales,Duelos regate perdidos x cada 90 min totales,Duelos regate perdidos totales,Penales anotados totales,Penales errados totales,Bloqueos x partido totales,Bloqueos x cada 90 min totales,Bloqueos totales,Despejes x partido totales,Despejes x cada 90 min totales,Despejes totales,Penales cometidos totales,Penales cometidos x cada 90 min totales,Penales cometidos x partido totales,Penales atajados totales,Penales ejecutados totales,Tiros a poste totales,Tiros a poste x partido totales,Tiros a poste x cada 90 min totales,Punetazos totales,Punetazos x partido totales,Punetazos x cada 90 min totales,Offsides x cada 90 min totales,Offsides x partido totales,Offsides totales,Penales generados totales,Tasa tiros/goles totales,Faltas recibidas totales,Faltas recibidas x partido totales,Faltas recibidas x cada 90 min totales,Faltas cometidas x cada 90 min totales,Faltas cometidas x partido totales,Faltas cometidas totales,Duelos aereos ganados totales,Duelos aereos ganados x cada 90 min totales,Duelos x cada 90 min totales,Duelos x partido totales,Duelos totales,Duelos ganados totales,Duelos ganados x cada 90 min totales,Duelos ganados x partido totales,Porcentaje duelos ganados totales,Balones perdidos totales,Balones perdidos x cada 90 min totales,Porcentaje centros precisos totales,Centros precisos totales,Centros precisos x partido totales,Centros precisos x cada 90 min totales,Hattricks totales
937,Julian Ryerson,26,17/11/1997,Bundesliga,2022/2023,Defender,Borussia Dortmund,Norway,0.8775773195876289,0.32228490832157974,0.47197309417040356,0.4792773645058449,0.4666666666666668,0.5555555555555554,0.5,0.027777777777777776,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.32,0.1875,0.46153846153846156,0.4,0.3529411764705882,0.42857142857142855,0.2857142857142857,0.0,0.028169014084507046,0.0,0.03418803418803419,0.0,0.07446808510638299,0.7190058479532164,0.42156862745098045,0.17129629629629628,0.7777777777777777,0.17982456140350878,0.0,0.2727272727272727,0.8775773195876289,0.0,0.4343601405830061,0.4515397469563141,0.37632625994694957,0.4039428420216989,0.336640940830577,0.3706010928961748,0.22884012539184953,0.1864406779661017,0.2858517805582291,0.45370370370370366,0.4154929577464789,0.36551724137931035,0.34294871794871795,0.0,0.3017241379310345,0.2985507246376812,0.0,0.45652173913043476,0.21546961325966854,0.23391812865497075,0.2816377171215881,0.15625,0.09547738693467336,0.1875,0.21276595744680848,0.14285714285714285,0.16256157635467983,0.2222222222222222,0.24043715846994532,0.3088235294117647,0.3046875,0.22531645569620254,0.30950141110065854,0.22252747252747251,0.2556390977443609,0.29822485207100596,0.27192982456140347,0.31767955801104975,0.4559,0.0,0.0,0.0,0.0,0.0,0.8532459293719603,0.4286,0.36082474226804123,0.33766233766233766,0.3181818181818182,0.0,0.0,0.085,0.095,0.06756756756756757,0.1867816091954023,0.2068965517241379,0.19306930693069307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06422018348623854,0.07216494845360827,0.058823529411764705,0.0,0.09519999999999999,0.24793388429752067,0.2724795640326976,0.28906250000000006,0.359375,0.4557522123893806,0.4025974025974026,0.08374384236453201,0.08860759493670886,0.5382131324004307,0.535077288941736,0.47202797202797203,0.4645390070921986,0.5187165775401069,0.5099183197199534,0.4852,0.36363636363636365,0.3224043715846994,0.21350000000000002,0.13970588235294118,0.1759776536312849,0.19125683060109286,0.0
947,Karim Onisiwo,32,17/03/1992,Bundesliga,2022/2023,Midfielder,Mainz 05,Austria,0.8930412371134021,0.38434414668547245,0.4405829596412557,0.6025504782146652,0.5333333333333332,0.5555555555555554,0.6000000000000001,0.2777777777777778,0.2727272727272727,0.25,0.125,0.2,0.0,0.0,0.0,0.12,0.125,0.15384615384615385,0.6,0.5588235294117647,0.5714285714285714,0.2857142857142857,0.0,0.29577464788732394,0.11864406779661019,0.29914529914529914,0.2980132450331126,0.2872340425531915,0.07456140350877193,0.607843137254902,0.08796296296296297,0.7777777777777777,0.18625730994152048,0.37251461988304096,0.2545454545454546,0.8930412371134021,0.12,0.19898697539797397,0.2140128909047505,0.17838196286472147,0.14196877480815032,0.11833884601249542,0.1259016393442623,0.33542319749216304,0.2711864406779661,0.17998075072184794,0.16666666666666663,0.15727699530516434,0.13793103448275862,0.5032051282051282,0.0,0.030172413793103453,0.32753623188405795,0.0,0.1217391304347826,0.5524861878453039,0.4678362573099415,0.36352357320099254,0.5572916666666667,0.31825795644891125,0.5,0.5683890577507599,0.5079365079365079,0.5665024630541873,0.4444444444444444,0.4699453551912568,0.029411764705882353,0.027343750000000003,0.14177215189873418,0.18814675446848542,0.31593406593406587,0.3308270676691729,0.3727810650887574,0.2982456140350877,0.3370165745856354,0.3864,0.0,0.0,0.0,0.0,0.0,0.632797631634595,0.5714,0.2216494845360825,0.20346320346320346,0.19696969696969696,0.0,0.0,0.0,0.0,0.0,0.02442528735632184,0.025862068965517238,0.024752475247524754,0.0,0.0,0.0,0.0,0.0,0.25,0.29166666666666674,0.28,0.0,0.0,0.0,0.7247706422018348,0.752577319587629,0.6470588235294118,0.2,0.3572,0.2727272727272727,0.29972752043596734,0.3072916666666667,0.5375,0.7079646017699116,0.6233766233766234,0.28078817733990147,0.2869198312236287,0.7185145317545749,0.739001189060642,0.6520979020979021,0.5070921985815603,0.5475935828877005,0.5565927654609101,0.3834,0.5340909090909091,0.4590163934426229,0.2143,0.08823529411764705,0.11173184357541899,0.1174863387978142,0.25
961,Kevin Stöger,30,27/08/1993,Bundesliga,2022/2023,Forward,Bochum,Austria,0.9149484536082475,0.42665726375176294,0.5896860986547084,0.5249734325185972,0.6000000000000001,0.6666666666666665,0.6000000000000001,0.1388888888888889,0.13636363636363635,0.125,0.1875,0.1,0.25,0.42857142857142855,0.0,0.12,0.125,0.15384615384615385,0.8333333333333333,0.7647058823529411,0.7714285714285714,0.21428571428571427,0.0,0.19718309859154934,0.16949152542372883,0.1452991452991453,0.13245033112582782,0.14893617021276598,0.15233918128654972,0.8284313725490197,0.027777777777777762,0.75,0.254093567251462,0.254093567251462,0.18181818181818182,0.9149484536082475,0.18,0.5,0.5109811410837909,0.4542440318302387,0.4200846784863721,0.37339213524439546,0.39202185792349725,0.64576802507837,0.559322033898305,0.44465832531280075,0.6712962962962962,0.6009389671361502,0.5655172413793104,0.358974358974359,0.0,0.3232758620689655,0.19999999999999998,0.0,0.1434782608695652,0.32320441988950277,0.34502923976608185,0.15508684863523572,0.22916666666666669,0.056951423785594646,0.29464285714285715,0.3130699088145897,0.2222222222222222,0.24137931034482762,0.35185185185185186,0.36612021857923494,0.3529411764705882,0.33203125,0.37468354430379747,0.4920037629350894,0.6401098901098901,0.15037593984962405,0.1668639053254438,0.19298245614035087,0.21546961325966854,0.55,0.0,0.0,0.0,0.0,0.0,0.7840981179953478,0.4242,0.9329896907216496,0.8874458874458874,0.8787878787878788,0.42857142857142855,0.0,0.06,0.07,0.05405405405405406,0.08477011494252873,0.09626436781609195,0.09405940594059406,0.0,0.0,0.0,0.0,0.375,0.25,0.25,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.4380165289256198,0.45231607629427795,0.48697916666666674,0.43124999999999997,0.5398230088495576,0.5064935064935066,0.054187192118226604,0.05485232067510548,0.6781485468245426,0.6634958382877527,0.6241258741258742,0.5957446808510638,0.6342245989304812,0.6126021003500584,0.4706,0.4090909090909091,0.3469945355191256,0.2838,0.3088235294117647,0.3659217877094972,0.4043715846994535,0.0
962,Kevin Trapp,33,08/07/1990,Bundesliga,2022/2023,Goalkeeper,Eintracht Frankfurt,Germany,0.865979381443299,0.6826516220028209,0.7982062780269058,0.7130712008501595,0.666666666666667,0.7777777777777777,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.375,0.0,0.65,0.5,0.7142857142857142,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5392156862745098,0.1111111111111111,1.0,0.2894736842105263,0.0,0.16363636363636364,0.865979381443299,0.0,0.23557990489973124,0.2720219622821676,0.2493368700265252,0.19648055041016144,0.18008085262771042,0.16229508196721312,0.0,0.0,0.0,0.006944444444444443,0.007042253521126761,0.006896551724137931,0.0,0.5916870415647922,0.0,0.0,0.6661073825503356,0.0,0.0,0.0,0.0,0.0,0.02512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5405405405405406,0.5916870415647922,0.655,0.6551155115511551,0.7415907710989679,0.6889405794036794,0.0,0.015463917525773196,0.012987012987012986,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.09195402298850575,0.09195402298850575,0.10396039603960396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3793103448275862,0.39285714285714285,0.39285714285714285,0.0,0.0,0.0,0.0,0.0,0.03305785123966942,0.03269754768392371,0.03125,0.0,0.0,0.0,0.024630541871921183,0.02109704641350211,0.01614639397201292,0.0178359096313912,0.017482517482517484,0.031914893617021274,0.028877005347593583,0.03150525087514586,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,Koen Casteels,31,25/06/1992,Bundesliga,2022/2023,Goalkeeper,Wolfsburg,Belgium,0.8994845360824744,0.7461212976022564,0.7982062780269058,0.8087141339001064,0.7333333333333334,0.7777777777777777,0.7000000000000002,0.0,0.0,0.0,0.0625,0.0,0.125,0.0,0.0,0.44,0.375,0.46153846153846156,0.6,0.6470588235294118,0.4857142857142857,0.0,0.0,0.02112676056338028,0.05084745762711865,0.0,0.0,0.0,0.0,0.47549019607843146,0.13888888888888884,1.0,0.0,0.8947368421052632,0.0,0.8994845360824744,0.06,0.42443663427744477,0.49009310097875386,0.4492705570291777,0.397724265678751,0.364571848585079,0.3285245901639344,0.018808777429467086,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.7555012224938875,0.01293103448275862,0.0,0.7583892617449665,0.0,0.008287292817679558,0.017543859649122806,0.0,0.0,0.02512562814070352,0.008928571428571428,0.00911854103343465,0.0,0.0,0.018518518518518517,0.016393442622950817,0.014705882352941176,0.01171875,0.0,0.0,0.01648351648351648,0.0,0.0,0.0,0.0,0.0,0.6891891891891893,0.7555012224938875,0.745,0.7458745874587458,0.8313296903460838,0.774053711144005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.09405940594059406,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.3448275862068966,0.35714285714285715,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.024793388429752067,0.02452316076294278,0.0234375,0.0,0.0,0.0,0.024630541871921183,0.02109704641350211,0.012917115177610334,0.01426872770511296,0.013986013986013986,0.024822695035460994,0.02245989304812834,0.024504084014002333,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,Konstantinos Mavropanos,26,11/12/1997,Bundesliga,2022/2023,Defender,Stuttgart,Greece,0.9355670103092785,0.20098730606488013,0.5224215246636771,0.24867162592986192,0.3333333333333335,0.5555555555555554,0.30000000000000004,0.05555555555555555,0.045454545454545456,0.0625,0.0625,0.0,0.125,0.0,0.0,0.04,0.0625,0.07692307692307693,0.5166666666666666,0.5294117647058824,0.45714285714285713,0.6428571428571428,0.3333333333333333,0.08450704225352113,0.06779661016949154,0.06837606837606838,0.04635761589403974,0.09574468085106383,0.3345029239766082,0.5980392156862746,0.08796296296296297,0.7777777777777777,0.07426900584795322,0.6687134502923977,0.6363636363636364,0.9355670103092785,0.08,0.5633657225553029,0.5903556934829315,0.45921750663129973,0.5463085472347182,0.4248438074237413,0.49715846994535523,0.1786833855799373,0.13559322033898305,0.02406159769008662,0.4467592592592592,0.4107981220657277,0.33793103448275863,0.04487179487179487,0.0,1.0,0.13333333333333333,0.0,0.44565217391304346,0.44475138121546964,0.5847953216374269,0.12406947890818858,0.23958333333333337,0.4840871021775545,0.36607142857142855,0.4437689969604863,0.20634920634920634,0.2512315270935961,0.5185185185185185,0.6010928961748634,0.9558823529411764,1.0,0.017721518987341773,0.02634054562558796,0.17307692307692304,0.10526315789473684,0.13017751479289943,0.11403508771929824,0.1408839779005525,0.4643,0.0,0.0,0.0,0.0,0.0,0.882533305138507,0.3171,0.14948453608247422,0.1341991341991342,0.12121212121212122,0.0,0.0,0.32,0.355,0.24324324324324326,0.5129310344827586,0.5660919540229885,0.49504950495049505,0.0,0.0,0.0,0.0,0.0,0.25,0.29166666666666674,0.32,0.0,0.0,0.0,0.03669724770642201,0.04123711340206186,0.029411764705882353,0.0,0.0976,0.19008264462809918,0.22343324250681199,0.23697916666666669,0.29374999999999996,0.38053097345132747,0.3116883116883117,0.39901477832512317,0.44866385372714485,0.5252960172228203,0.5267538644470867,0.43356643356643354,0.5886524822695035,0.6983957219251337,0.691948658109685,0.6694,0.045454545454545456,0.04371584699453551,0.4286,0.022058823529411763,0.030726256983240222,0.032786885245901634,0.0
978,Kouadio Kone,22,17/05/2001,Bundesliga,2022/2023,Midfielder,Borussia M'gladbach,France,0.8853092783505155,0.43511988716502104,0.5526905829596412,0.5727948990435706,0.4666666666666668,0.5555555555555554,0.5,0.027777777777777776,0.045454545454545456,0.0,0.0625,0.1,0.0,0.0,0.0,0.24000000000000002,0.3125,0.15384615384615385,0.6,0.47058823529411764,0.657142857142857,0.8571428571428571,0.0,0.049295774647887335,0.05084745762711865,0.025641025641025644,0.04635761589403974,0.0,0.7657894736842106,0.5882352941176471,0.09259259259259256,0.9166666666666665,0.06374269005847953,0.7657894736842106,0.7454545454545454,0.8853092783505155,0.06,0.48325408310936535,0.5415373597517307,0.4512599469496021,0.5230219634824028,0.4358691657478868,0.4452459016393443,0.2100313479623825,0.1694915254237288,0.02598652550529355,0.6203703703703703,0.6103286384976526,0.5379310344827586,0.5673076923076923,0.0,0.44396551724137934,0.5304347826086957,0.0,0.45652173913043476,0.19889502762430938,0.13450292397660818,0.3684863523573201,0.24479166666666666,0.10552763819095479,0.1875,0.21276595744680848,0.2222222222222222,0.23645320197044337,0.12962962962962962,0.13114754098360654,0.45588235294117646,0.4140625,0.020253164556962026,0.025399811853245535,0.18956043956043953,0.33458646616541354,0.36213017751479293,0.48245614035087714,0.5220994475138122,0.618,0.0,0.0,0.0,0.0,0.0,0.9213364347642208,0.6667000000000001,0.36082474226804123,0.3116883116883117,0.3181818181818182,0.0,0.0,0.2,0.205,0.16216216216216217,0.09051724137931035,0.09339080459770115,0.09405940594059406,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09519999999999999,0.6115702479338843,0.6730245231607631,0.6614583333333334,0.559375,0.7654867256637169,0.6753246753246753,0.09359605911330049,0.09142053445850915,0.7486544671689991,0.8026159334126041,0.708041958041958,0.801418439716312,0.8299465240641711,0.8786464410735123,0.5579999999999999,0.6022727272727273,0.49726775956284147,0.125,0.007352941176470588,0.008379888268156424,0.008196721311475409,0.0
984,Leandro Barreiro,24,03/01/2000,Bundesliga,2022/2023,Midfielder,Mainz 05,Luxembourg,0.8595360824742269,0.10155148095909716,0.2847533632286995,0.3241232731137088,0.5333333333333332,0.5555555555555554,0.6000000000000001,0.1111111111111111,0.13636363636363635,0.0625,0.1875,0.2,0.125,0.0,0.0,0.19999999999999998,0.1875,0.23076923076923078,0.3833333333333333,0.32352941176470584,0.42857142857142855,0.3571428571428571,0.0,0.20422535211267606,0.22033898305084748,0.1452991452991453,0.16556291390728478,0.0851063829787234,0.15701754385964914,0.4852941176470589,0.13425925925925924,0.4166666666666665,0.12543859649122807,0.20906432748538012,0.3818181818181818,0.8595360824742269,0.2,0.22999793260285303,0.20327047027930295,0.16379310344827586,0.15691982005821647,0.12642410878353547,0.16939890710382513,0.17241379310344832,0.13559322033898305,0.02021174205967276,0.5833333333333333,0.45305164319248825,0.38620689655172413,0.14423076923076922,0.0,0.49137931034482757,0.06086956521739131,0.0,0.1358695652173913,0.31215469613259667,0.239766081871345,0.05583126550868486,0.23437500000000003,0.21440536013400338,0.2232142857142857,0.2613981762917933,0.20634920634920634,0.29064039408867,0.2222222222222222,0.29508196721311475,0.4852941176470588,0.58203125,0.01518987341772152,0.025399811853245535,0.19780219780219777,0.04887218045112782,0.06982248520710059,0.05263157894736842,0.07458563535911603,0.4615,0.0,0.0,0.0,0.0,0.0,0.7363078875026433,0.52,0.47938144329896915,0.5281385281385281,0.4090909090909091,0.0,0.0,0.205,0.27,0.16216216216216217,0.15373563218390804,0.2011494252873563,0.15346534653465346,0.5,0.75,0.5833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08256880733944953,0.07216494845360827,0.058823529411764705,0.2,0.32,0.24793388429752067,0.2806539509536785,0.35156250000000006,0.60625,0.6548672566371682,0.5584415584415585,0.18226600985221675,0.23488045007032346,0.6184068891280948,0.5225921521997622,0.4458041958041958,0.4574468085106383,0.6213903743315508,0.5192532088681447,0.5059,0.14772727272727273,0.1612021857923497,0.16670000000000001,0.007352941176470588,0.008379888268156424,0.01366120218579235,0.0
992,Leroy Sané,28,11/01/1996,Bundesliga,2022/2023,Midfielder,Bayern Munich,Germany,0.8582474226804124,0.0035260930888574293,0.22757847533632292,0.2306057385759831,0.6000000000000001,0.6666666666666665,0.6000000000000001,0.2222222222222222,0.2272727272727273,0.1875,0.4375,0.5,0.25,0.0,0.0,0.36000000000000004,0.4375,0.23076923076923078,0.18333333333333332,0.20588235294117646,0.2,0.2857142857142857,0.0,0.47183098591549305,0.5254237288135594,0.3076923076923077,0.29139072847682124,0.2872340425531915,0.07339181286549708,0.26960784313725494,0.287037037037037,0.25,0.14678362573099416,0.08391812865497077,0.32727272727272727,0.8582474226804124,0.44,0.46940252222451934,0.37264263547386006,0.3312334217506631,0.3418893887271765,0.3039323778022786,0.41081967213114756,0.33228840125391856,0.288135593220339,0.039461020211742054,0.37962962962962954,0.26291079812206575,0.2482758620689655,0.5512820512820512,0.0,0.03879310344827586,0.5971014492753624,0.0,0.14130434782608695,0.6519337016574586,0.43859649122807015,0.4689826302729528,0.45833333333333337,0.026800670016750423,0.46428571428571425,0.49240121580547114,0.4444444444444444,0.6256157635467982,0.4444444444444444,0.5956284153005464,0.044117647058823525,0.05468750000000001,0.03291139240506329,0.055503292568203196,0.4258241758241758,0.4548872180451128,0.650887573964497,0.5789473684210527,0.8287292817679559,0.5455,0.0,0.0,0.0,0.0,0.0,0.8752378938464792,0.5385,0.2422680412371134,0.2943722943722944,0.2272727272727273,0.0,0.0,0.015,0.025,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.2,0.0,0.0,0.0,0.2935779816513761,0.22680412371134023,0.20588235294117646,0.0,0.30760000000000004,0.18181818181818182,0.1880108991825613,0.2604166666666667,0.21250000000000002,0.2079646017699115,0.19480519480519481,0.024630541871921183,0.03234880450070324,0.6679224973089344,0.5071343638525564,0.4772727272727273,0.4574468085106383,0.6267379679144385,0.47024504084014007,0.47250000000000003,0.625,0.6830601092896174,0.23079999999999998,0.022058823529411763,0.02513966480446927,0.03825136612021858,0.0
996,Linton Mania,24,23/06/1999,Bundesliga,2022/2023,Midfielder,Köln,Germany,0.865979381443299,0.1812411847672779,0.4417040358744394,0.2954303931987249,0.666666666666667,0.6666666666666665,0.7000000000000002,0.08333333333333333,0.045454545454545456,0.125,0.4375,0.7000000000000001,0.0,0.0,0.0,0.16,0.1875,0.15384615384615385,0.43333333333333335,0.47058823529411764,0.3714285714285714,0.07142857142857142,0.0,0.28169014084507044,0.47457627118644075,0.10256410256410257,0.04635761589403974,0.18085106382978725,0.22017543859649122,0.5098039215686274,0.125,0.38888888888888884,0.6605263157894737,0.09444444444444444,0.07272727272727272,0.865979381443299,0.42,0.23888774033491836,0.2098352828837431,0.1923076923076923,0.18007409367557556,0.16501286291804484,0.19551912568306012,0.3416927899686521,0.3050847457627119,0.2598652550529355,0.1759259259259259,0.13615023474178403,0.13103448275862067,0.24358974358974358,0.0,0.06465517241379311,0.19420289855072465,0.0,0.18108695652173912,0.27624309392265195,0.21052631578947367,0.22952853598014888,0.20312500000000003,0.005025125628140704,0.2232142857142857,0.23100303951367782,0.20634920634920634,0.2561576354679803,0.2222222222222222,0.2622950819672131,0.07352941176470588,0.078125,0.22531645569620254,0.33396048918156157,0.3928571428571428,0.22932330827067668,0.2875739644970415,0.19298245614035087,0.24309392265193372,0.3607,0.0,0.0,0.0,0.0,0.0,0.8184605624867837,0.52,0.3144329896907217,0.34632034632034636,0.30303030303030304,0.0,0.0,0.015,0.02,0.013513513513513514,0.03879310344827586,0.051724137931034475,0.04455445544554455,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.16,0.0,0.0,0.0,0.6605504587155963,0.5670103092783506,0.5294117647058824,0.0,0.24,0.17355371900826447,0.17438692098092645,0.21875,0.21250000000000002,0.23008849557522126,0.2207792207792208,0.0049261083743842365,0.005625879043600563,0.40096878363832084,0.3370986920332937,0.3269230769230769,0.22340425531914893,0.26844919786096255,0.22287047841306884,0.3369,0.2840909090909091,0.27322404371584696,0.1573,0.10294117647058823,0.11731843575418993,0.15300546448087432,0.0
1009,Lucas Silva Melo,24,04/07/1999,Bundesliga,2022/2023,Defender,Eintracht Frankfurt,Brazil,0.8608247422680413,0.504231311706629,0.5863228699551569,0.6450584484590861,0.5333333333333332,0.5555555555555554,0.6000000000000001,0.05555555555555555,0.045454545454545456,0.0625,0.0625,0.1,0.0,0.0,0.0,0.16,0.3125,0.0,0.5499999999999999,0.4411764705882353,0.6000000000000001,0.5714285714285714,0.0,0.07042253521126761,0.05084745762711865,0.05982905982905984,0.04635761589403974,0.07446808510638299,0.3973684210526316,0.5098039215686274,0.125,0.9444444444444442,0.09941520467836258,0.7944444444444445,0.4727272727272727,0.8608247422680413,0.06,0.6150506512301014,0.6888278825495344,0.5931697612732095,0.6166975390314898,0.5310547592796766,0.5252459016393443,0.05015673981191223,0.0423728813559322,0.027911453320500476,0.4305555555555555,0.42488262910798125,0.38620689655172413,0.125,0.0,0.6810344827586208,0.11304347826086958,0.0,0.13043478260869565,0.11049723756906078,0.1695906432748538,0.08064516129032258,0.05208333333333334,0.254606365159129,0.10714285714285714,0.11854103343465046,0.047619047619047616,0.049261083743842374,0.16666666666666666,0.16393442622950818,0.7205882352941176,0.63671875,0.02278481012658228,0.02822201317027281,0.046703296703296704,0.07518796992481203,0.07928994082840238,0.10526315789473684,0.11049723756906078,0.6,0.0,0.0,0.0,0.0,0.0,0.8539860435610065,0.25,0.35051546391752586,0.303030303030303,0.3181818181818182,0.0,0.0,0.225,0.235,0.1891891891891892,0.5833333333333333,0.6020114942528736,0.6237623762376238,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.12,0.0,0.0,0.0,0.027522935779816512,0.030927835051546393,0.029411764705882353,0.0,0.33340000000000003,0.1487603305785124,0.15803814713896458,0.15625,0.34375,0.46902654867256643,0.4285714285714286,0.2315270935960591,0.21940928270042193,0.4763186221743811,0.5101070154577884,0.46503496503496505,0.4716312056737589,0.4727272727272727,0.500583430571762,0.5,0.13636363636363635,0.1092896174863388,0.22219999999999998,0.014705882352941176,0.01675977653631285,0.01912568306010929,0.0
1010,Lucas Tousart,26,29/04/1997,Bundesliga,2022/2023,Midfielder,Hertha BSC,France,0.8827319587628867,0.6671368124118475,0.7926008968609864,0.6950053134962805,0.666666666666667,0.7777777777777777,0.6000000000000001,0.1388888888888889,0.09090909090909091,0.1875,0.125,0.1,0.125,0.0,0.0,0.07999999999999999,0.125,0.07692307692307693,0.85,0.7352941176470588,0.8285714285714285,0.07142857142857142,0.0,0.14788732394366197,0.1016949152542373,0.12820512820512822,0.07947019867549669,0.20212765957446807,0.17251461988304093,0.7254901960784315,0.0509259259259259,0.9722222222222219,0.8619883040935673,0.43099415204678365,0.05454545454545454,0.8827319587628867,0.12,0.26855488939425265,0.3078300310336596,0.28216180371352784,0.21249007673987827,0.1947813303932378,0.17683060109289617,0.18181818181818182,0.16101694915254236,0.0846968238691049,0.5023148148148148,0.5046948356807511,0.4896551724137931,0.2724358974358974,0.0,0.6120689655172414,0.17681159420289855,0.0,0.14782608695652172,0.28729281767955805,0.24561403508771928,0.15384615384615383,0.31770833333333337,0.4371859296482412,0.30357142857142855,0.3130699088145897,0.31746031746031744,0.30049261083743845,0.25925925925925924,0.2349726775956284,0.6911764705882353,0.55859375,0.07341772151898734,0.08372530573847602,0.1593406593406593,0.15413533834586465,0.14792899408284024,0.17543859649122806,0.1685082872928177,0.4878,0.0,0.0,0.0,0.0,0.0,0.6584901670543455,0.5882000000000001,0.5,0.42424242424242425,0.48484848484848486,0.0,0.0,0.09,0.09,0.08108108108108109,0.28304597701149425,0.2844827586206896,0.3217821782178218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055045871559633024,0.061855670103092786,0.058823529411764705,0.2,0.2942,0.3305785123966942,0.32970027247956407,0.31770833333333337,0.325,0.4557522123893806,0.4415584415584416,0.4236453201970443,0.36990154711673695,0.689989235737352,0.7568370986920333,0.7342657342657343,0.7695035460992907,0.7080213903743315,0.7677946324387398,0.5167,0.3181818181818182,0.23224043715846993,0.1379,0.029411764705882353,0.0335195530726257,0.032786885245901634,0.0
