,Nombre,Edad,Fecha de nacimiento,Liga,Temporada,Posicion,Club,Nacionalidad,Calificacion,Minutos jugados totales,Minutos jugados local,Minutos jugados visita,Apariciones totales,Apariciones local,Apariciones visita,Goles totales,Goles local,Goles visita,Asistencias totales,Asistencias local,Asistencias visita,Goles penal,Penales errados,Partidos sin gol recibido totales,Partidos sin gol recibido local,Partidos sin gol recibido visita,Goles permitidos totales,Goles permitidos local,Goles permitidos visita,Tarjetas amarillas totales,Tarjetas rojas totales,Participacion en goles x cada 90 min totales,Asistencias x cada 90 min totales,Goles x cada 90 min totales,Goles x cada 90 min local,Goles x cada 90 min visita,Minutos x gol totales,Goles permitidos x cada 90 min totales,Minutos x goles permitidos totales,Minutos x partido,Minutos x tarjeta totales,Minutos x asistencia totales,Tarjetas x cada 90 min totales,Calificacion,Asistencias x partido totales,Pases x cada 90 minutos totales,Pases x juego totales,Pases totales,Pases completos x partidos totales,Pases completos totales,Pases completos x cada 90 min,Pases clave x partido totales,Pases clave totales,Centros x partido totales,Entradas x cada 90 min totales,Entradas x partido totales,Entradas totales,Balones perdidos x partido totales,Atajadas x partido totales,Intercepciones x partido totales,Regates existosos x partido totales,Tiros recibidos x partido totales,Tiros x goles anotados totales,Tiros x cada 90 min totales,Tiros desviados x partido totales,Regates x partido totales,Tiros puerta x partido totales,Duelos aereos ganados x partidos totales,Tiros totales,Tiros x partido totales,Tiros a puerta totales,Tiros puerta x cada 90 min totales,Tiros desviados totales,Tiros desviados x cada 90 min totales,Intercepciones totales,Intercepciones x cada 90 min totales,Centros totales,Centros x cada 90 min totales,Pases clave x cada 90 min totales,Regates totales,Regates x cada 90 min totales,Regates existosos totales,Regates existosos x cada 90 min totales,Porcentaje regates existosos totales,Atajadas totales,Atajadas x cada 90 min totales,Tiros recibidos totales,Tiros recibidos x cada 90 min totales,Porcentaje atajadas totales,Porcentaje pases completos totales,Porcentaje tiros precisos totales,Duelos regate perdidos x cada partido totales,Duelos regate perdidos x cada 90 min totales,Duelos regate perdidos totales,Penales anotados totales,Penales errados totales,Bloqueos x partido totales,Bloqueos x cada 90 min totales,Bloqueos totales,Despejes x partido totales,Despejes x cada 90 min totales,Despejes totales,Penales cometidos totales,Penales cometidos x cada 90 min totales,Penales cometidos x partido totales,Penales atajados totales,Penales ejecutados totales,Tiros a poste totales,Tiros a poste x partido totales,Tiros a poste x cada 90 min totales,Punetazos totales,Punetazos x partido totales,Punetazos x cada 90 min totales,Offsides x cada 90 min totales,Offsides x partido totales,Offsides totales,Penales generados totales,Tasa tiros/goles totales,Faltas recibidas totales,Faltas recibidas x partido totales,Faltas recibidas x cada 90 min totales,Faltas cometidas x cada 90 min totales,Faltas cometidas x partido totales,Faltas cometidas totales,Duelos aereos ganados totales,Duelos aereos ganados x cada 90 min totales,Duelos x cada 90 min totales,Duelos x partido totales,Duelos totales,Duelos ganados totales,Duelos ganados x cada 90 min totales,Duelos ganados x partido totales,Porcentaje duelos ganados totales,Balones perdidos totales,Balones perdidos x cada 90 min totales,Porcentaje centros precisos totales,Centros precisos totales,Centros precisos x partido totales,Centros precisos x cada 90 min totales,Hattricks totales
116,Gastón Alexis Silva Perdomo,30,05/03/1994,Liga MX,2022/2023,Defender,Puebla,Uruguay,0.8675914249684742,0.5905963302752295,0.6348408710217757,0.6714031971580818,0.6000000000000001,0.7142857142857144,0.4999999999999998,0.058823529411764705,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.1111111111111111,0.0,0.9333333333333332,0.894736842105263,0.6363636363636365,0.46153846153846156,0.0,0.04081632653061225,0.0,0.058823529411764705,0.0,0.08536585365853659,0.9043010752688172,0.9009900990099013,0.03658536585365857,0.8695652173913042,0.16955296012887636,0.0,0.42857142857142855,0.8675914249684742,0.0,0.6014848521135192,0.6127605811749841,0.6354702854468882,0.5948501600232762,0.6169181034482758,0.5840341927478284,0.05678233438485804,0.05434782608695652,0.040616246498599434,0.4279475982532751,0.42376681614349776,0.4568965517241379,0.07563025210084033,0.0,0.45731707317073167,0.023026315789473686,0.0,0.38461538461538464,0.115625,0.12499999999999999,0.023890784982935155,0.1258741258741259,0.2682926829268293,0.12987012987012989,0.13090909090909092,0.125,0.10843373493975904,0.125,0.10404624277456648,0.4883720930232558,0.40625000000000006,0.04,0.03754693366708386,0.05187319884726225,0.022988505747126436,0.0231839258114374,0.024390243902439025,0.022875816993464054,0.5,0.0,0.0,0.0,0.0,0.0,0.8983592584700617,0.5,0.6933333333333334,0.6948051948051949,0.7435897435897436,0.0,0.0,0.6475409836065574,0.6136363636363636,0.6666666666666667,0.7445652173913045,0.7142857142857142,0.7718120805369127,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050632911392405056,0.058823529411764705,0.05263157894736842,0.0,0.1,0.06097560975609756,0.0614334470989761,0.05555555555555555,0.27699530516431925,0.2740384615384615,0.2962962962962963,0.2890625,0.2481884057971015,0.39755011135857454,0.424,0.42417582417582417,0.4349775784753363,0.4079545454545454,0.4346733668341708,0.5361066666666666,0.07462686567164178,0.07114624505928854,0.5,0.056338028169014086,0.05511811023622047,0.05281690140845071,0.0
117,Igor Lichnovsky Osorio,30,07/03/1994,Liga MX,2022/2023,Defender,America,Chile,0.8978562421185372,0.009174311926605672,0.187604690117253,0.24511545293072823,0.19999999999999973,0.4285714285714286,0.16666666666666674,0.11764705882352941,0.0,0.2,0.07692307692307693,0.14285714285714285,0.0,0.0,0,0.8571428571428571,0.8888888888888888,0.7142857142857142,0.0,0.05263157894736842,0.09090909090909094,0.7692307692307693,0.0,0.1326530612244898,0.0816326530612245,0.13235294117647056,0.0,0.21951219512195122,0.36129032258064514,0.04950495049504944,0.8780487804878049,0.6086956521739131,0.08135320177204994,0.730699528814788,0.9183673469387755,0.8978562421185372,0.08888888888888889,0.5927433840258651,0.5624763108022741,0.4791764155357979,0.5894675589176608,0.5021551724137931,0.6211222942230801,0.0694006309148265,0.05434782608695652,0.0056022408963585435,0.18995633187772926,0.17488789237668162,0.15517241379310345,0.037815126050420166,0.0,0.9573170731707317,0.055921052631578955,0.0,0.19230769230769232,0.15,0.15277777777777776,0.029010238907849827,0.15384615384615385,0.48577235772357724,0.12987012987012989,0.15636363636363637,0.125,0.14457831325301204,0.125,0.13872832369942198,0.8372093023255813,0.9062500000000001,0.005,0.00625782227784731,0.06916426512968299,0.022988505747126436,0.02936630602782071,0.04878048780487805,0.06209150326797386,1.0,0.0,0.0,0.0,0.0,0.0,0.9697421691881525,0.5,0.11333333333333334,0.12337662337662338,0.10256410256410256,0.0,0.0,0.39344262295081966,0.40151515151515155,0.33333333333333337,0.6376811594202899,0.6588235294117646,0.5436241610738255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06329113924050632,0.058823529411764705,0.05263157894736842,0.0,0.2,0.0975609756097561,0.11945392491467575,0.12037037037037036,0.3615023474178404,0.3365384615384615,0.2962962962962963,0.4296875,0.4818840579710146,0.371380846325167,0.36923076923076925,0.3032967032967033,0.37668161434977576,0.4613636363636363,0.45854271356783916,0.64928,0.029850746268656716,0.03952569169960475,1.0,0.014084507042253521,0.015748031496062992,0.017605633802816902,0.0
121,Jesús Iván Rodríguez Trujillo,30,21/05/1993,Liga MX,2022/2023,Goalkeeper,Puebla,Mexico,0.896595208070618,0.6903669724770642,0.7805695142378561,0.6714031971580818,0.6000000000000001,0.7142857142857144,0.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1111111111111111,0.0,0.9999999999999999,0.9999999999999998,0.6363636363636365,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9207920792079212,0.03658536585365857,1.0,0.26298832057994365,0.0,0.28571428571428575,0.896595208070618,0.0,0.39564124056999156,0.41743524952621597,0.4328497894244268,0.37256328193191734,0.3863146551724138,0.3530952709223769,0.012618296529968454,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04268292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011527377521613834,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6746,0.8258043895163009,0.0,0.09333333333333334,0.09090909090909091,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.11594202898550726,0.10756302521008403,0.12080536912751677,0.6666666666666666,0.5833333333333335,0.5833333333333335,0.5,0.0,0.0,0.0,0.0,0.5625,0.5517241379310346,0.5517241379310346,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.04778156996587031,0.04320987654320988,0.03286384976525822,0.03365384615384615,0.037037037037037035,0.046875,0.03804347826086957,0.03953229398663697,0.04369230769230769,0.04395604395604395,0.053811659192825115,0.04886363636363636,0.054020100502512554,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,José Javier Abella Fanjul,30,10/02/1994,Liga MX,2022/2023,Defender,Juarez,Mexico,0.8638083228247162,0.42201834862385335,0.25460636515912904,0.8134991119005328,0.3999999999999999,0.2857142857142858,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.21428571428571427,0.4444444444444445,0.0,0.7333333333333333,0.3684210526315789,0.8181818181818181,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7722772277227723,0.1097560975609756,0.9130434782608696,0.2392267418445429,0.0,0.30612244897959184,0.8638083228247162,0.0,0.4581487247036283,0.4726468730259001,0.4726251754796444,0.4208612161768985,0.4207974137931034,0.4078312422445884,0.2113564668769716,0.19565217391304346,0.3473389355742297,0.462882096069869,0.4641255605381166,0.48275862068965514,0.1092436974789916,0.0,0.6524390243902439,0.049342105263157895,0.0,0.0,0.13125,0.13194444444444445,0.0750853242320819,0.15384615384615385,0.21747967479674798,0.14285714285714288,0.14909090909090908,0.15000000000000002,0.1385542168674699,0.125,0.10982658959537574,0.6744186046511628,0.5729166666666667,0.335,0.31789737171464333,0.19596541786743518,0.06896551724137931,0.0695517774343122,0.04878048780487805,0.049019607843137254,0.3333,0.0,0.0,0.0,0.0,0.0,0.8238866396761133,0.5455,0.9133333333333333,0.9090909090909091,0.9487179487179487,0.0,0.0,0.12295081967213115,0.11363636363636363,0.12121212121212122,0.44202898550724645,0.4201680672268907,0.44295302013422816,0.0,0.0,0.0,0.0,0.0,0.25,0.2857142857142857,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.21951219512195122,0.22866894197952217,0.20987654320987656,0.37558685446009393,0.375,0.38888888888888884,0.2265625,0.19927536231884063,0.4326280623608017,0.4670769230769231,0.45054945054945056,0.4798206278026906,0.4602272727272727,0.4974874371859296,0.5568,0.1044776119402985,0.10671936758893283,0.25370000000000004,0.23943661971830987,0.2480314960629921,0.22535211267605637,0.0
125,Kevin Rafael Escamilla Moreno,30,21/02/1994,Liga MX,2022/2023,Midfielder,Queretaro,Mexico,0.8537200504413619,0.15481651376146788,0.27638190954773867,0.3765541740674956,0.19999999999999973,0.2857142857142858,0.33333333333333326,0.11764705882352941,0.09090909090909091,0.1,0.0,0.0,0.0,0.0,0,0.14285714285714282,0.1111111111111111,0.2857142857142857,0.5333333333333333,0.31578947368421045,0.5909090909090909,0.46153846153846156,0.0,0.0816326530612245,0.0,0.11764705882352941,0.11842105263157895,0.0975609756097561,0.3842293906810036,0.6732673267326734,0.1585365853658537,0.8260869565217388,0.1437776882803061,0.0,0.5102040816326531,0.8537200504413619,0.0,0.32391330379595257,0.32545799115603286,0.3013570425830604,0.29967995344777426,0.27747844827586204,0.29822142561698606,0.06309148264984227,0.05434782608695652,0.01680672268907563,0.3951965065502184,0.38565022421524664,0.3706896551724138,0.15126050420168066,0.0,0.4878048780487805,0.026315789473684213,0.0,0.3653846153846154,0.25,0.3611111111111111,0.0546075085324232,0.16783216783216784,0.17073170731707316,0.24675324675324678,0.27636363636363637,0.15000000000000002,0.15060240963855423,0.325,0.31791907514450873,0.46511627906976744,0.4375,0.015,0.016270337922403004,0.06051873198847262,0.04597701149425287,0.05255023183925812,0.024390243902439025,0.026143790849673203,0.25,0.0,0.0,0.0,0.0,0.0,0.8520136373321968,0.31579999999999997,0.6399999999999999,0.6558441558441559,0.6153846153846154,0.0,0.0,0.3278688524590164,0.3181818181818182,0.30303030303030304,0.3115942028985508,0.3042016806722689,0.2885906040268456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10529999999999999,0.13414634146341464,0.1501706484641638,0.1419753086419753,0.6291079812206574,0.6153846153846153,0.5925925925925926,0.1640625,0.15942028985507248,0.4092427616926503,0.4307692307692308,0.38461538461538464,0.3452914798206278,0.3670454545454545,0.3869346733668341,0.4693333333333333,0.13432835820895522,0.15019762845849804,0.0,0.0,0.0,0.0,0.0
126,Lisandro Magallán,30,27/09/1993,Liga MX,2022/2023,Defender,Pumas UNAM,Argentina,0.8713745271122321,0.5137614678899083,0.6733668341708543,0.5115452930728244,0.5,0.7142857142857144,0.33333333333333326,0.058823529411764705,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0,0.4285714285714285,0.6666666666666665,0.14285714285714285,0.3666666666666667,0.0,0.6363636363636365,0.7692307692307693,0.5,0.04081632653061225,0.0,0.058823529411764705,0.09210526315789475,0.0,0.8802867383512545,0.3267326732673268,0.451219512195122,0.9130434782608696,0.08981071284736207,0.0,0.8163265306122449,0.8713745271122321,0.0,0.5800502933780385,0.5964624131396082,0.6186242395882078,0.5683735816118708,0.5894396551724138,0.5527367985661106,0.022082018927444796,0.021739130434782608,0.009803921568627453,0.37554585152838427,0.37668161434977576,0.4051724137931034,0.01680672268907563,0.0,0.676829268292683,0.013157894736842106,0.0,0.5384615384615385,0.159375,0.24999999999999997,0.0068259385665529,0.09790209790209792,0.5081300813008129,0.18181818181818182,0.18181818181818182,0.1,0.09036144578313253,0.25,0.2138728323699422,0.7209302325581395,0.59375,0.01,0.008760951188986234,0.02017291066282421,0.005747126436781609,0.0061823802163833074,0.012195121951219513,0.013071895424836602,1.0,0.0,0.0,0.0,0.0,0.0,0.8816322181973151,0.2857,0.1933333333333333,0.1883116883116883,0.20512820512820512,0.0,0.0,0.4672131147540983,0.44696969696969696,0.48484848484848486,0.6992753623188407,0.6655462184873949,0.7248322147651006,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050632911392405056,0.058823529411764705,0.05263157894736842,0.0,0.0714,0.13414634146341464,0.13310580204778155,0.12345679012345678,0.8075117370892019,0.8076923076923076,0.8703703703703703,0.546875,0.46557971014492755,0.45489977728285075,0.4898461538461539,0.4901098901098901,0.5739910313901345,0.5329545454545455,0.5741206030150754,0.6122666666666666,0.014925373134328358,0.0158102766798419,0.0,0.0,0.0,0.0,0.0
134,Unai Bilbao Arteta,30,04/02/1994,Liga MX,2022/2023,Defender,Atletico San Luis,Spain,0.9079445145018916,0.2798165137614679,0.4170854271356783,0.42095914742451157,0.3999999999999999,0.5714285714285716,0.33333333333333326,0.29411764705882354,0.2727272727272727,0.2,0.07692307692307693,0.14285714285714285,0.0,0.42857142857142855,1,0.2857142857142857,0.4444444444444445,0.14285714285714285,0.6666666666666666,0.5263157894736841,0.5909090909090909,0.23076923076923078,0.0,0.24489795918367346,0.0816326530612245,0.29411764705882354,0.31578947368421056,0.1951219512195122,0.16129032258064516,0.7722772277227723,0.1097560975609756,0.6956521739130435,0.30245670559806687,0.8162377673069953,0.24489795918367346,0.9079445145018916,0.08888888888888889,0.677643396000479,0.6625394819962096,0.6626111371080955,0.6815536805353506,0.681573275862069,0.6970908589549152,0.0694006309148265,0.06521739130434782,0.0056022408963585435,0.14847161572052403,0.14125560538116594,0.14655172413793102,0.01680672268907563,0.0,0.3597560975609756,0.03618421052631579,0.0,0.14615384615384616,0.2375,0.2847222222222222,0.032423208191126277,0.20979020979020982,0.4451219512195122,0.24675324675324678,0.2545454545454545,0.2,0.1927710843373494,0.275,0.254335260115607,0.37209302325581395,0.33333333333333337,0.005,0.0050062578222778474,0.06916426512968299,0.028735632183908046,0.030911901081916538,0.03658536585365854,0.0392156862745098,0.6,0.0,0.0,0.0,0.0,0.0,0.9518431706797358,0.42110000000000003,0.19999999999999998,0.2077922077922078,0.20512820512820512,0.42857142857142855,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.050632911392405056,0.058823529411764705,0.05263157894736842,0.0,0.2632,0.13414634146341464,0.13993174061433444,0.13580246913580246,0.24413145539906103,0.23076923076923073,0.24074074074074073,0.4609375,0.42753623188405804,0.33129175946547884,0.3396923076923077,0.3274725274725275,0.3991031390134529,0.40454545454545454,0.414572864321608,0.6371199999999999,0.014925373134328358,0.0158102766798419,1.0,0.014084507042253521,0.015748031496062992,0.014084507042253523,0.0
135,Valber Roberto Huerta Jeréz,30,26/08/1993,Liga MX,2022/2023,Defender,Toluca,Chile,0.8915510718789408,0.0,0.02680067001675046,0.4014209591474245,0.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.07692307692307693,0.14285714285714285,0.0,0.0,0,0.14285714285714282,0.1111111111111111,0.2857142857142857,0.43333333333333335,0.15789473684210525,0.5909090909090909,0.23076923076923078,0.0,0.04081632653061225,0.0816326530612245,0.0,0.0,0.0,0.0,0.6336633663366338,0.18292682926829273,0.8695652173913042,0.2694321385420862,0.7277999275099674,0.2653061224489796,0.8915510718789408,0.08888888888888889,0.8313974374326428,0.8509159823120656,0.7248479176415537,0.8766366016875182,0.7467672413793104,0.8564731835102716,0.0694006309148265,0.05434782608695652,0.018207282913165267,0.26419213973799127,0.2623318385650224,0.23275862068965517,0.0,0.0,0.6646341463414634,0.04276315789473684,0.0,0.0,0.16875,0.2986111111111111,0.02218430034129693,0.06293706293706294,0.3272357723577236,0.15584415584415584,0.18909090909090912,0.05,0.05421686746987952,0.25,0.2601156069364162,0.5813953488372093,0.5833333333333335,0.015,0.016270337922403004,0.06340057636887608,0.017241379310344827,0.02009273570324575,0.03658536585365854,0.042483660130718956,1.0,0.0,0.0,0.0,0.0,0.0,0.9533347538887705,0.16670000000000001,0.26,0.25974025974025977,0.23076923076923075,0.0,0.0,0.42622950819672134,0.4090909090909091,0.36363636363636365,0.5507246376811595,0.5277310924369748,0.4697986577181208,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0975609756097561,0.11945392491467575,0.1111111111111111,0.18779342723004697,0.1875,0.16666666666666666,0.2890625,0.3007246376811594,0.294543429844098,0.3156923076923077,0.25934065934065936,0.33183856502242154,0.37727272727272726,0.4045226130653266,0.6689066666666666,0.0,0.0,0.3333,0.014084507042253521,0.015748031496062992,0.014084507042253523,0.0
144,Fernando Gorriarán Fontes,29,27/11/1994,Liga MX,2022/2023,Midfielder,Tigres UANL,Uruguay,0.8789407313997478,0.4655963302752295,0.49581239530988275,0.6252220248667852,1.0,0.8571428571428572,0.9999999999999998,0.0,0.0,0.0,0.3076923076923077,0.14285714285714285,0.42857142857142855,0.0,0,0.5714285714285714,0.6666666666666665,0.42857142857142855,0.2666666666666667,0.15789473684210525,0.36363636363636365,0.23076923076923078,0.0,0.15306122448979592,0.30612244897959184,0.0,0.0,0.0,0.0,0.22772277227722781,0.573170731707317,0.26086956521739113,0.32420459122029804,0.21891989851395433,0.22448979591836735,0.8789407313997478,0.26666666666666666,0.5668782181774638,0.48464939987365757,0.5924192793635938,0.46988652894966537,0.5743534482758621,0.549565696952985,0.4384858044164037,0.5,0.42436974789915966,0.33406113537117904,0.27802690582959644,0.35344827586206895,0.3823529411764706,0.0,0.14634146341463414,0.15789473684210528,0.0,0.0,0.303125,0.3611111111111111,0.19112627986348124,0.18881118881118886,0.12398373983739837,0.33766233766233766,0.2872727272727273,0.225,0.20481927710843376,0.42500000000000004,0.36994219653179194,0.18604651162790697,0.15625,0.5,0.4680851063829788,0.4956772334293948,0.21264367816091953,0.21329211746522408,0.1951219512195122,0.19607843137254902,0.4324,0.0,0.0,0.0,0.0,0.0,0.8970807585766034,0.3462,0.4666666666666666,0.5584415584415584,0.5897435897435898,0.0,0.0,0.12295081967213115,0.14393939393939395,0.15151515151515152,0.09963768115942032,0.11260504201680673,0.12080536912751677,0.0,0.0,0.0,0.0,0.0,0.25,0.21428571428571427,0.26666666666666666,0.0,0.0,0.0,0.13924050632911392,0.13235294117647056,0.15789473684210525,0.3333333333333333,0.0,0.3536585365853659,0.3003412969283276,0.3333333333333333,0.6666666666666666,0.5528846153846153,0.7037037037037037,0.15625,0.13586956521739132,0.49331848552338525,0.44184615384615383,0.5208791208791209,0.47533632286995514,0.44999999999999996,0.4032663316582914,0.47711999999999993,0.44776119402985076,0.44268774703557323,0.23,0.323943661971831,0.2755905511811023,0.30281690140845074,0.0
147,Harold Fabián Preciado Villarreal,29,01/06/1994,Liga MX,2022/2023,Forward,Santos Laguna,Colombia,0.9243379571248425,0.11009174311926584,0.21273031825795652,0.374777975133215,0.19999999999999973,0.2857142857142858,0.33333333333333326,0.9411764705882353,0.5454545454545454,1.0,0.23076923076923078,0.2857142857142857,0.14285714285714285,0.7142857142857142,1,0.07142857142857142,0.1111111111111111,0.14285714285714285,0.7666666666666667,0.3684210526315789,0.8636363636363638,0.6153846153846154,0.0,0.826530612244898,0.2653061224489796,1.0,0.6973684210526316,0.9999999999999999,0.047311827956989246,1.0000000000000002,0.0,0.7391304347826084,0.10592025775271849,0.2540775643349039,0.6938775510204083,0.9243379571248425,0.26666666666666666,0.25206562088372647,0.24864181933038532,0.23022929340196538,0.2094850160023276,0.1939655172413793,0.21232593409623604,0.39116719242902204,0.33695652173913043,0.028011204481792718,0.08296943231441048,0.08071748878923767,0.07758620689655173,0.5882352941176471,0.0,0.024390243902439025,0.25,0.0,0.15153846153846154,0.840625,0.8055555555555555,0.3959044368600682,0.9510489510489513,0.4471544715447155,0.8181818181818182,0.9163636363636364,0.8500000000000001,0.8734939759036146,0.7250000000000001,0.7167630057803469,0.023255813953488372,0.020833333333333336,0.025,0.026282853566958697,0.38328530259365995,0.3333333333333333,0.38330757341576505,0.23170731707317074,0.2647058823529412,0.3276,0.0,0.0,0.0,0.0,0.0,0.7795653100362241,0.5397,0.07999999999999999,0.08441558441558442,0.07692307692307693,0.7142857142857142,0.5,0.09836065573770492,0.09848484848484848,0.09090909090909091,0.1449275362318841,0.1445378151260504,0.1342281879194631,0.0,0.0,0.0,0.0,0.8571428571428571,0.5,0.5714285714285714,0.6,0.0,0.0,0.0,0.5443037974683543,0.5882352941176471,0.5263157894736842,1.0,0.254,0.475609756097561,0.5324232081911262,0.5154320987654321,0.5211267605633804,0.5,0.48148148148148145,0.4296875,0.4257246376811595,0.6765033407572383,0.699076923076923,0.6241758241758242,0.5426008968609866,0.5886363636363636,0.6080402010050251,0.45450666666666667,0.5223880597014925,0.5928853754940713,0.2,0.014084507042253521,0.015748031496062992,0.014084507042253523,0.0
154,Leonardo Bonatini Lohner Maia,29,28/03/1994,Liga MX,2022/2023,Forward,Atletico San Luis,Brazil,0.8499369482976041,0.014908256880733717,0.40201005025125625,0.026642984014209725,0.6999999999999997,0.7142857142857144,0.6666666666666667,0.5294117647058824,0.6363636363636364,0.2,0.07692307692307693,0.14285714285714285,0.0,0.0,0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.5333333333333333,0.47368421052631576,0.4545454545454546,0.0,0.0,0.45918367346938777,0.0816326530612245,0.5882352941176471,0.736842105263158,0.24390243902439024,0.08064516129032258,0.7623762376237624,0.1097560975609756,0.0,0.0,0.7325117796303008,0.0,0.8499369482976041,0.06666666666666667,0.24739552149443178,0.19545167403663927,0.2171268132896584,0.17500727378527786,0.1945043103448276,0.22170136495243345,0.15772870662460567,0.16304347826086957,0.009803921568627453,0.048034934497816595,0.03811659192825113,0.04310344827586207,0.3067226890756303,0.0,0.07926829268292683,0.13157894736842107,0.0,0.1280769230769231,0.41875,0.2777777777777778,0.18771331058020477,0.41958041958041964,0.054878048780487805,0.38961038961038963,0.36363636363636365,0.45,0.48192771084337355,0.30000000000000004,0.3063583815028902,0.09302325581395349,0.09375,0.01,0.011264080100125157,0.1930835734870317,0.1896551724137931,0.22720247295208654,0.14634146341463417,0.173202614379085,0.3636,0.0,0.0,0.0,0.0,0.0,0.8288940975921585,0.6,0.18,0.23376623376623376,0.20512820512820512,0.0,0.0,0.10655737704918034,0.13636363636363635,0.12121212121212122,0.08514492753623189,0.1042016806722689,0.09395973154362416,0.0,0.0,0.0,0.0,0.0,0.75,0.7142857142857143,0.8666666666666667,0.0,0.0,0.0,0.3924050632911392,0.338235294117647,0.3684210526315789,0.3333333333333333,0.3,0.3048780487804878,0.28327645051194533,0.3425925925925926,0.10328638497652583,0.08173076923076923,0.09259259259259259,0.0625,0.06521739130434784,0.3001113585746102,0.24800000000000003,0.26593406593406593,0.2242152466367713,0.2534090909090909,0.20979899497487434,0.4407466666666667,0.3283582089552239,0.3873517786561265,0.0,0.0,0.0,0.0,0.0
159,Ricardo Chávez Soto,29,19/11/1994,Liga MX,2022/2023,Midfielder,Atletico San Luis,Mexico,0.8915510718789408,0.7419724770642202,0.9296482412060301,0.5932504440497335,0.8999999999999999,1.0,0.6666666666666667,0.11764705882352941,0.18181818181818182,0.0,0.23076923076923078,0.2857142857142857,0.14285714285714285,0.0,0,0.3571428571428571,0.4444444444444445,0.2857142857142857,0.9666666666666667,0.7368421052631577,0.8181818181818181,0.6153846153846154,0.0,0.17346938775510207,0.20408163265306123,0.10294117647058823,0.17105263157894737,0.0,0.4759856630824373,0.8613861386138617,0.060975609756097504,0.6956521739130435,0.13370922271445831,0.3207683943457774,0.5510204081632654,0.8915510718789408,0.2,0.5598131960244281,0.5444093493367025,0.6452971455311184,0.5241489671224906,0.6212284482758621,0.5388115262649937,0.3249211356466877,0.358695652173913,0.40336134453781514,0.4366812227074236,0.4125560538116592,0.5086206896551724,0.3403361344537815,0.0,0.5365853658536586,0.20394736842105265,0.0,0.42307692307692313,0.234375,0.3472222222222222,0.19112627986348124,0.1328671328671329,0.3170731707317073,0.28571428571428575,0.2509090909090909,0.15000000000000002,0.12048192771084339,0.4,0.3121387283236995,0.6511627906976745,0.4947916666666667,0.46,0.3904881101376721,0.3227665706051874,0.20689655172413793,0.18856259659969088,0.24390243902439024,0.22222222222222224,0.5556,0.0,0.0,0.0,0.0,0.0,0.8907948007670998,0.2727,0.3933333333333333,0.4155844155844156,0.48717948717948717,0.0,0.0,0.3114754098360656,0.3106060606060606,0.36363636363636365,0.40760869565217395,0.4100840336134453,0.4832214765100671,0.3333333333333333,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08860759493670886,0.08823529411764705,0.10526315789473684,0.0,0.0909,0.41463414634146345,0.36177474402730375,0.35493827160493824,0.49295774647887325,0.4663461538461538,0.5740740740740741,0.390625,0.3061594202898551,0.5473273942093541,0.5575384615384616,0.6373626373626373,0.7309417040358744,0.6284090909090909,0.6394472361809045,0.5995733333333333,0.3880597014925373,0.3478260869565218,0.25,0.323943661971831,0.2834645669291338,0.2746478873239437,0.0
